NAME	TITLE	SCORE	
OR7E155P	olfactory receptor family 7 subfamily E member 155 pseudogene [Source:HGNC Symbol;Acc:HGNC:31310]	-0.09967297	
KIAA1586	KIAA1586 [Source:HGNC Symbol;Acc:HGNC:21360]	-0.09978799	
RPS7P7	ribosomal protein S7 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:35690]	-0.09981444	
TBC1D3P5	TBC1 domain family member 3 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:43567]	-0.09982712	
PEX19	peroxisomal biogenesis factor 19 [Source:HGNC Symbol;Acc:HGNC:9713]	-0.09983734	
ADORA1	adenosine A1 receptor [Source:HGNC Symbol;Acc:HGNC:262]	-0.09988817	
AC040168.1	novel transcript	-0.09990052	
PSMC6	proteasome 26S subunit, ATPase 6 [Source:HGNC Symbol;Acc:HGNC:9553]	-0.09990183	
XIRP2-AS1	XIRP2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40679]	-0.099920586	
GAPDHP61	glyceraldehyde 3 phosphate dehydrogenase pseudogene 61 [Source:HGNC Symbol;Acc:HGNC:4155]	-0.09995633	
PRDX3	peroxiredoxin 3 [Source:HGNC Symbol;Acc:HGNC:9354]	-0.099990234	
SMG6-IT1	SMG6 intronic transcript 1 [Source:HGNC Symbol;Acc:HGNC:1220]	-0.10004923	
PARS2	prolyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:30563]	-0.10012715	
SNX4	sorting nexin 4 [Source:HGNC Symbol;Acc:HGNC:11175]	-0.10015811	
VSIG10L	V-set and immunoglobulin domain containing 10 like [Source:HGNC Symbol;Acc:HGNC:27111]	-0.100174524	
RPF1	ribosome production factor 1 homolog [Source:HGNC Symbol;Acc:HGNC:30350]	-0.10023239	
SOX2	SRY-box transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:11195]	-0.10023967	
ZMIZ2	zinc finger MIZ-type containing 2 [Source:HGNC Symbol;Acc:HGNC:22229]	-0.10025225	
ASAH1	N-acylsphingosine amidohydrolase 1 [Source:HGNC Symbol;Acc:HGNC:735]	-0.10034209	
MECR	mitochondrial trans-2-enoyl-CoA reductase [Source:HGNC Symbol;Acc:HGNC:19691]	-0.10036819	
CIB3	calcium and integrin binding family member 3 [Source:HGNC Symbol;Acc:HGNC:24580]	-0.10040825	
MIR17HG	miR-17-92a-1 cluster host gene [Source:HGNC Symbol;Acc:HGNC:23564]	-0.1004233	
NSDHL	NAD(P) dependent steroid dehydrogenase-like [Source:HGNC Symbol;Acc:HGNC:13398]	-0.10043988	
EIF3IP1	eukaryotic translation initiation factor 3 subunit I pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:13277]	-0.10047069	
RN7SL75P	RNA, 7SL, cytoplasmic 75, pseudogene [Source:HGNC Symbol;Acc:HGNC:46091]	-0.100490674	
NICN1	nicolin 1 [Source:HGNC Symbol;Acc:HGNC:18317]	-0.1004922	
CBWD4P	COBW domain containing 4, pseudogene [Source:HGNC Symbol;Acc:HGNC:18520]	-0.10053523	
SMIM12	small integral membrane protein 12 [Source:HGNC Symbol;Acc:HGNC:25154]	-0.1005568	
LINC02018	long intergenic non-protein coding RNA 2018 [Source:HGNC Symbol;Acc:HGNC:52853]	-0.100584336	
USP17L2	ubiquitin specific peptidase 17 like family member 2 [Source:HGNC Symbol;Acc:HGNC:34434]	-0.10059211	
LINC01873	long intergenic non-protein coding RNA 1873 [Source:HGNC Symbol;Acc:HGNC:52692]	-0.10064106	
MIR6807	microRNA 6807 [Source:HGNC Symbol;Acc:HGNC:50191]	-0.10065343	
MIR99B	microRNA 99b [Source:HGNC Symbol;Acc:HGNC:31651]	-0.1006542	
FUZ	fuzzy planar cell polarity protein [Source:HGNC Symbol;Acc:HGNC:26219]	-0.100697346	
HCLS1	hematopoietic cell-specific Lyn substrate 1 [Source:HGNC Symbol;Acc:HGNC:4844]	-0.10070354	
MIR4312	microRNA 4312 [Source:HGNC Symbol;Acc:HGNC:38376]	-0.10071208	
C19orf81	chromosome 19 open reading frame 81 [Source:HGNC Symbol;Acc:HGNC:40041]	-0.10073711	
COPRS	coordinator of PRMT5 and differentiation stimulator [Source:HGNC Symbol;Acc:HGNC:28848]	-0.100813076	
CCDC148	coiled-coil domain containing 148 [Source:HGNC Symbol;Acc:HGNC:25191]	-0.10086703	
LDHAP5	lactate dehydrogenase A pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:6540]	-0.10087734	
ANKRD45	ankyrin repeat domain 45 [Source:HGNC Symbol;Acc:HGNC:24786]	-0.10096265	
PAICSP1	phosphoribosylaminoimidazole carboxylase, phosphoribosylaminoimidazole succinocarboxamide synthetase pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:8588]	-0.10096768	
NDUFV3	NADH:ubiquinone oxidoreductase subunit V3 [Source:HGNC Symbol;Acc:HGNC:7719]	-0.10118692	
OR5M2P	olfactory receptor family 5 subfamily M member 2 pseudogene [Source:HGNC Symbol;Acc:HGNC:14803]	-0.10121785	
MT-ND6	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 6 [Source:HGNC Symbol;Acc:HGNC:7462]	-0.101287596	
PRR35	proline rich 35 [Source:HGNC Symbol;Acc:HGNC:14139]	-0.10131266	
RPIA	ribose 5-phosphate isomerase A [Source:HGNC Symbol;Acc:HGNC:10297]	-0.10133026	
CUL5	cullin 5 [Source:HGNC Symbol;Acc:HGNC:2556]	-0.10133739	
FKBPL	FKBP prolyl isomerase like [Source:HGNC Symbol;Acc:HGNC:13949]	-0.10133848	
TMC6	transmembrane channel like 6 [Source:HGNC Symbol;Acc:HGNC:18021]	-0.101342164	
KIFC3	kinesin family member C3 [Source:HGNC Symbol;Acc:HGNC:6326]	-0.101357795	
TRAPPC13P1	trafficking protein particle complex 13 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:50347]	-0.10143667	
ERMN	ermin [Source:HGNC Symbol;Acc:HGNC:29208]	-0.101467445	
IL17RC	interleukin 17 receptor C [Source:HGNC Symbol;Acc:HGNC:18358]	-0.10147024	
FCGR3B	Fc fragment of IgG receptor IIIb [Source:HGNC Symbol;Acc:HGNC:3620]	-0.10147644	
FCN3	ficolin 3 [Source:HGNC Symbol;Acc:HGNC:3625]	-0.10151929	
LINC00870	long intergenic non-protein coding RNA 870 [Source:HGNC Symbol;Acc:HGNC:27319]	-0.10157372	
RPL23AP53	ribosomal protein L23a pseudogene 53 [Source:HGNC Symbol;Acc:HGNC:35921]	-0.1016034	
MIR548A3	microRNA 548a-3 [Source:HGNC Symbol;Acc:HGNC:32798]	-0.101627275	
RPSAP72	ribosomal protein SA pseudogene 72 [Source:HGNC Symbol;Acc:HGNC:51925]	-0.101628155	
LINC01697	long intergenic non-protein coding RNA 1697 [Source:HGNC Symbol;Acc:HGNC:52485]	-0.1016365	
LINC01446	long intergenic non-protein coding RNA 1446 [Source:HGNC Symbol;Acc:HGNC:50773]	-0.10170955	
LINC01541	long intergenic non-protein coding RNA 1541 [Source:HGNC Symbol;Acc:HGNC:51309]	-0.10181116	
NCOA6	nuclear receptor coactivator 6 [Source:HGNC Symbol;Acc:HGNC:15936]	-0.101912856	
DACH2	dachshund family transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:16814]	-0.10197167	
F8A2	coagulation factor VIII associated 2 [Source:HGNC Symbol;Acc:HGNC:31849]	-0.10204566	
KCNQ4	potassium voltage-gated channel subfamily Q member 4 [Source:HGNC Symbol;Acc:HGNC:6298]	-0.10208032	
PPP1R26	protein phosphatase 1 regulatory subunit 26 [Source:HGNC Symbol;Acc:HGNC:29089]	-0.102168836	
CLUL1	clusterin like 1 [Source:HGNC Symbol;Acc:HGNC:2096]	-0.10223698	
RNASEH2C	ribonuclease H2 subunit C [Source:HGNC Symbol;Acc:HGNC:24116]	-0.10224813	
FOXK2	forkhead box K2 [Source:HGNC Symbol;Acc:HGNC:6036]	-0.102280505	
FOXD2	forkhead box D2 [Source:HGNC Symbol;Acc:HGNC:3803]	-0.10228853	
SRPRB	SRP receptor subunit beta [Source:HGNC Symbol;Acc:HGNC:24085]	-0.10230986	
ULBP3	UL16 binding protein 3 [Source:HGNC Symbol;Acc:HGNC:14895]	-0.10244537	
EPGN	epithelial mitogen [Source:HGNC Symbol;Acc:HGNC:17470]	-0.102446966	
NCOA7	nuclear receptor coactivator 7 [Source:HGNC Symbol;Acc:HGNC:21081]	-0.10246764	
KRT36	keratin 36 [Source:HGNC Symbol;Acc:HGNC:6454]	-0.10251207	
MED28P1	mediator complex subunit 28 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:45078]	-0.1025471	
SYK	spleen associated tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:11491]	-0.10255502	
QRFP	pyroglutamylated RFamide peptide [Source:HGNC Symbol;Acc:HGNC:29982]	-0.102577515	
RAB6A	RAB6A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9786]	-0.102623165	
CHRNG	cholinergic receptor nicotinic gamma subunit [Source:HGNC Symbol;Acc:HGNC:1967]	-0.102653034	
RN7SKP79	RN7SK pseudogene 79 [Source:HGNC Symbol;Acc:HGNC:45803]	-0.10276351	
AC015914.1	novel transcript, antisense to DAPK2	-0.10277974	
FAM43A	family with sequence similarity 43 member A [Source:HGNC Symbol;Acc:HGNC:26888]	-0.102798834	
MIR4648	microRNA 4648 [Source:HGNC Symbol;Acc:HGNC:41560]	-0.102823876	
STK26	serine/threonine kinase 26 [Source:HGNC Symbol;Acc:HGNC:18174]	-0.1028843	
MIR187	microRNA 187 [Source:HGNC Symbol;Acc:HGNC:31558]	-0.10288799	
TOR3A	torsin family 3 member A [Source:HGNC Symbol;Acc:HGNC:11997]	-0.102894485	
AL603764.2	carbohydrate-binding protein AQN-1-like [Source:NCBI gene (formerly Entrezgene);Acc:112577516]	-0.10315738	
MTND5P11	MT-ND5 pseudogene 11 [Source:HGNC Symbol;Acc:HGNC:42273]	-0.10326584	
ARAP1	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1 [Source:HGNC Symbol;Acc:HGNC:16925]	-0.1033033	
ZNF596	zinc finger protein 596 [Source:HGNC Symbol;Acc:HGNC:27268]	-0.103352934	
ZNF100	zinc finger protein 100 [Source:HGNC Symbol;Acc:HGNC:12880]	-0.103405885	
LINC01238	long intergenic non-protein coding RNA 1238 [Source:HGNC Symbol;Acc:HGNC:49795]	-0.10342699	
CRYZ	crystallin zeta [Source:HGNC Symbol;Acc:HGNC:2419]	-0.1034292	
MIR3619	microRNA 3619 [Source:HGNC Symbol;Acc:HGNC:38998]	-0.103444025	
PTP4A3	protein tyrosine phosphatase 4A3 [Source:HGNC Symbol;Acc:HGNC:9636]	-0.10345063	
MLLT10	MLLT10 histone lysine methyltransferase DOT1L cofactor [Source:HGNC Symbol;Acc:HGNC:16063]	-0.103507295	
KARS1P1	lysyl-tRNA synthetase 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:39207]	-0.10360034	
MRPL34	mitochondrial ribosomal protein L34 [Source:HGNC Symbol;Acc:HGNC:14488]	-0.1037319	
CDC42BPA	CDC42 binding protein kinase alpha [Source:HGNC Symbol;Acc:HGNC:1737]	-0.10377955	
MIR5684	microRNA 5684 [Source:HGNC Symbol;Acc:HGNC:43544]	-0.10381204	
MTCO3P39	MT-CO3 pseudogene 39 [Source:HGNC Symbol;Acc:HGNC:52142]	-0.1038138	
MAP3K10	mitogen-activated protein kinase kinase kinase 10 [Source:HGNC Symbol;Acc:HGNC:6849]	-0.10393097	
TUBG1	tubulin gamma 1 [Source:HGNC Symbol;Acc:HGNC:12417]	-0.10394261	
ZNF184	zinc finger protein 184 [Source:HGNC Symbol;Acc:HGNC:12975]	-0.10395806	
GALNT1	polypeptide N-acetylgalactosaminyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:4123]	-0.10397174	
LARGE1	LARGE xylosyl- and glucuronyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:6511]	-0.103974946	
ZNF492	zinc finger protein 492 [Source:HGNC Symbol;Acc:HGNC:23707]	-0.10405821	
SALRNA2	senescence associated long non-coding RNA 2 [Source:HGNC Symbol;Acc:HGNC:49003]	-0.10408824	
RPL6P9	ribosomal protein L6 pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:36484]	-0.10428421	
MT-ND3	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 3 [Source:HGNC Symbol;Acc:HGNC:7458]	-0.104327336	
SLC35A3	solute carrier family 35 member A3 [Source:HGNC Symbol;Acc:HGNC:11023]	-0.10435285	
RAPH1	Ras association (RalGDS/AF-6) and pleckstrin homology domains 1 [Source:HGNC Symbol;Acc:HGNC:14436]	-0.10438422	
AC092295.2	novel transcript, antisense to ZNF566	-0.10442238	
MGME1	mitochondrial genome maintenance exonuclease 1 [Source:HGNC Symbol;Acc:HGNC:16205]	-0.104460664	
PACC1	proton activated chloride channel 1 [Source:HGNC Symbol;Acc:HGNC:25593]	-0.10451248	
RSPH4A	radial spoke head component 4A [Source:HGNC Symbol;Acc:HGNC:21558]	-0.10453961	
RPL26P6	ribosomal protein L26 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:34023]	-0.10455535	
ABI1	abl interactor 1 [Source:HGNC Symbol;Acc:HGNC:11320]	-0.10456668	
HNRNPA1P14	heterogeneous nuclear ribonucleoprotein A1 pseudogene 14 [Source:HGNC Symbol;Acc:HGNC:39132]	-0.10459723	
SNORA77	small nucleolar RNA, H/ACA box 77 [Source:HGNC Symbol;Acc:HGNC:32663]	-0.10460072	
HMGB1P39	high mobility group box 1 pseudogene 39 [Source:HGNC Symbol;Acc:HGNC:39186]	-0.104650564	
HNRNPA3P15	heterogeneous nuclear ribonucleoprotein A3 pseudogene 15 [Source:HGNC Symbol;Acc:HGNC:48761]	-0.104653545	
SMG8	SMG8 nonsense mediated mRNA decay factor [Source:HGNC Symbol;Acc:HGNC:25551]	-0.104665704	
FAM106C	family with sequence similarity 106 member C [Source:HGNC Symbol;Acc:HGNC:38396]	-0.10466858	
POLR2H	RNA polymerase II subunit H [Source:HGNC Symbol;Acc:HGNC:9195]	-0.10469732	
CTAGE4	CTAGE family member 4 [Source:HGNC Symbol;Acc:HGNC:24772]	-0.104760714	
TM4SF1	transmembrane 4 L six family member 1 [Source:HGNC Symbol;Acc:HGNC:11853]	-0.10476403	
RPL7L1P12	ribosomal protein L7 like 1 pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:39811]	-0.10477951	
AL354761.1	lipocalin 1-like [Source:NCBI gene (formerly Entrezgene);Acc:102723971]	-0.10477951	
LINC02218	long intergenic non-protein coding RNA 2218 [Source:HGNC Symbol;Acc:HGNC:53085]	-0.10477951	
OFD1P2Y	OFD1 pseudogene 2 Y-linked [Source:HGNC Symbol;Acc:HGNC:23874]	-0.10490932	
RAB6C	RAB6C, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:16525]	-0.1049122	
AC239798.1	PDE4DIP pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:55082]	-0.10495898	
PRR14	proline rich 14 [Source:HGNC Symbol;Acc:HGNC:28458]	-0.105044544	
TPRXL	tetrapeptide repeat homeobox like (pseudogene) [Source:HGNC Symbol;Acc:HGNC:32178]	-0.10505162	
LIPN	lipase family member N [Source:HGNC Symbol;Acc:HGNC:23452]	-0.105077125	
PLA2G3	phospholipase A2 group III [Source:HGNC Symbol;Acc:HGNC:17934]	-0.10508244	
DNM1P34	dynamin 1 pseudogene 34 [Source:HGNC Symbol;Acc:HGNC:35181]	-0.10515397	
RPRML	reprimo like [Source:HGNC Symbol;Acc:HGNC:32422]	-0.105200276	
SMLR1	small leucine rich protein 1 [Source:HGNC Symbol;Acc:HGNC:44670]	-0.105211176	
CDK18	cyclin dependent kinase 18 [Source:HGNC Symbol;Acc:HGNC:8751]	-0.10524488	
ARL6IP1P2	ADP ribosylation factor like GTPase 6 interacting protein 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:44971]	-0.10530254	
RN7SL246P	RNA, 7SL, cytoplasmic 246, pseudogene [Source:HGNC Symbol;Acc:HGNC:46262]	-0.10531367	
IQCA1L	IQ motif containing with AAA domain 1 like [Source:HGNC Symbol;Acc:HGNC:22831]	-0.10532618	
AQP4	aquaporin 4 [Source:HGNC Symbol;Acc:HGNC:637]	-0.10539399	
TMEM44-AS1	TMEM44 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44272]	-0.10544215	
DDB2	damage specific DNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:2718]	-0.10548506	
TAF13	TATA-box binding protein associated factor 13 [Source:HGNC Symbol;Acc:HGNC:11546]	-0.10561536	
NDUFAF8	NADH:ubiquinone oxidoreductase complex assembly factor 8 [Source:HGNC Symbol;Acc:HGNC:33551]	-0.105616085	
KLHL12	kelch like family member 12 [Source:HGNC Symbol;Acc:HGNC:19360]	-0.105683	
DFFA	DNA fragmentation factor subunit alpha [Source:HGNC Symbol;Acc:HGNC:2772]	-0.105779335	
LINC00242	long intergenic non-protein coding RNA 242 [Source:HGNC Symbol;Acc:HGNC:21249]	-0.105818786	
LINC01033	long intergenic non-protein coding RNA 1033 [Source:HGNC Symbol;Acc:HGNC:49019]	-0.105834804	
SIAH1	siah E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:10857]	-0.105906904	
MIR6772	microRNA 6772 [Source:HGNC Symbol;Acc:HGNC:50064]	-0.10591261	
GBA	glucosylceramidase beta [Source:HGNC Symbol;Acc:HGNC:4177]	-0.105933286	
ZNF398	zinc finger protein 398 [Source:HGNC Symbol;Acc:HGNC:18373]	-0.106200136	
SERGEF	secretion regulating guanine nucleotide exchange factor [Source:HGNC Symbol;Acc:HGNC:17499]	-0.10626775	
PNPLA5	patatin like phospholipase domain containing 5 [Source:HGNC Symbol;Acc:HGNC:24888]	-0.106292374	
LINC02635	long intergenic non-protein coding RNA 2635 [Source:HGNC Symbol;Acc:HGNC:54118]	-0.10635101	
DNAJB6P4	DNAJB6 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:54757]	-0.106351234	
AL139010.1	pseudogene similar to part of a immunoglobulin receptor-like protein	-0.106399894	
PRPS1P2	phosphoribosyl pyrophosphate synthetase 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:9464]	-0.10645283	
RNA5SP311	RNA, 5S ribosomal pseudogene 311 [Source:HGNC Symbol;Acc:HGNC:43211]	-0.106455214	
SEC23A	Sec23 homolog A, COPII coat complex component [Source:HGNC Symbol;Acc:HGNC:10701]	-0.106499895	
ATP6V1E1P1	ATPase H+ transporting V1 subunit E1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:859]	-0.10656228	
ITPKC	inositol-trisphosphate 3-kinase C [Source:HGNC Symbol;Acc:HGNC:14897]	-0.10663283	
MT-TE	mitochondrially encoded tRNA-Glu (GAA/G) [Source:HGNC Symbol;Acc:HGNC:7479]	-0.106637664	
HMGB1P41	high mobility group box 1 pseudogene 41 [Source:HGNC Symbol;Acc:HGNC:39188]	-0.10664105	
C3orf35	chromosome 3 open reading frame 35 [Source:HGNC Symbol;Acc:HGNC:24082]	-0.10664849	
AK6	adenylate kinase 6 [Source:HGNC Symbol;Acc:HGNC:49151]	-0.10671622	
WDR70	WD repeat domain 70 [Source:HGNC Symbol;Acc:HGNC:25495]	-0.10675898	
JOSD2	Josephin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28853]	-0.106780365	
MIR3680-2	microRNA 3680-2 [Source:HGNC Symbol;Acc:HGNC:43472]	-0.10682391	
HUWE1	HECT, UBA and WWE domain containing E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:30892]	-0.10683396	
LINC01128	long intergenic non-protein coding RNA 1128 [Source:HGNC Symbol;Acc:HGNC:49377]	-0.10689839	
ATP6V1B1-AS1	ATP6V1B1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51118]	-0.10690117	
FAIM	Fas apoptotic inhibitory molecule [Source:HGNC Symbol;Acc:HGNC:18703]	-0.106901556	
CCDC34	coiled-coil domain containing 34 [Source:HGNC Symbol;Acc:HGNC:25079]	-0.10690667	
CENPBD1	CENPB DNA-binding domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28272]	-0.10692194	
ABHD10	abhydrolase domain containing 10, depalmitoylase [Source:HGNC Symbol;Acc:HGNC:25656]	-0.106944166	
MAGEB6B	MAGE family member B6B [Source:HGNC Symbol;Acc:HGNC:28824]	-0.107026674	
KMO	kynurenine 3-monooxygenase [Source:HGNC Symbol;Acc:HGNC:6381]	-0.10727974	
SREBF2	sterol regulatory element binding transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:11290]	-0.10735147	
GPR158	G protein-coupled receptor 158 [Source:HGNC Symbol;Acc:HGNC:23689]	-0.10750664	
FXR2	FMR1 autosomal homolog 2 [Source:HGNC Symbol;Acc:HGNC:4024]	-0.10751943	
FAM66E	family with sequence similarity 66 member E [Source:HGNC Symbol;Acc:HGNC:18735]	-0.10761875	
ZNF80	zinc finger protein 80 [Source:HGNC Symbol;Acc:HGNC:13155]	-0.10762687	
PTPN4	protein tyrosine phosphatase non-receptor type 4 [Source:HGNC Symbol;Acc:HGNC:9656]	-0.10763594	
LINC01640	long intergenic non-protein coding RNA 1640 [Source:HGNC Symbol;Acc:HGNC:52427]	-0.10765859	
LINC02019	long intergenic non-protein coding RNA 2019 [Source:HGNC Symbol;Acc:HGNC:52854]	-0.10770389	
GTF2A1L	general transcription factor IIA subunit 1 like [Source:HGNC Symbol;Acc:HGNC:30727]	-0.10773188	
GUSBP5	GUSB pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:42319]	-0.10779038	
ELMOD2	ELMO domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28111]	-0.10779077	
PRAMEF11	PRAME family member 11 [Source:HGNC Symbol;Acc:HGNC:14086]	-0.10783002	
ZNF226	zinc finger protein 226 [Source:HGNC Symbol;Acc:HGNC:13019]	-0.10793497	
RNU1-31P	RNA, U1 small nuclear 31, pseudogene [Source:HGNC Symbol;Acc:HGNC:48373]	-0.1079569	
TUBB8P11	tubulin beta 8 class VIII pseudogene 11 [Source:HGNC Symbol;Acc:HGNC:32337]	-0.10796581	
MIR4530	microRNA 4530 [Source:HGNC Symbol;Acc:HGNC:41764]	-0.10805676	
KCNG2	potassium voltage-gated channel modifier subfamily G member 2 [Source:HGNC Symbol;Acc:HGNC:6249]	-0.10809458	
TMEM171	transmembrane protein 171 [Source:HGNC Symbol;Acc:HGNC:27031]	-0.10810037	
SVOP	SV2 related protein [Source:HGNC Symbol;Acc:HGNC:25417]	-0.10810639	
ZDHHC3	zinc finger DHHC-type palmitoyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:18470]	-0.108129	
RBM41	RNA binding motif protein 41 [Source:HGNC Symbol;Acc:HGNC:25617]	-0.10813914	
FNBP4	formin binding protein 4 [Source:HGNC Symbol;Acc:HGNC:19752]	-0.10816895	
NPM1P21	nucleophosmin 1 pseudogene 21 [Source:HGNC Symbol;Acc:HGNC:13855]	-0.10817062	
ACTN4	actinin alpha 4 [Source:HGNC Symbol;Acc:HGNC:166]	-0.10822099	
AC022217.2	novel transcript	-0.10824394	
MIR5581	microRNA 5581 [Source:HGNC Symbol;Acc:HGNC:43527]	-0.10824434	
RPL12P47	ribosomal protein L12 pseudogene 47 [Source:HGNC Symbol;Acc:HGNC:51939]	-0.10830246	
LINC01395	long intergenic non-protein coding RNA 1395 [Source:HGNC Symbol;Acc:HGNC:50674]	-0.10831082	
NAALADL2-AS2	NAALADL2 antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:41015]	-0.10842519	
RARG	retinoic acid receptor gamma [Source:HGNC Symbol;Acc:HGNC:9866]	-0.108455464	
CBY2	chibby family member 2 [Source:HGNC Symbol;Acc:HGNC:30720]	-0.10845713	
RBM14	RNA binding motif protein 14 [Source:HGNC Symbol;Acc:HGNC:14219]	-0.10847631	
KIF23	kinesin family member 23 [Source:HGNC Symbol;Acc:HGNC:6392]	-0.10848239	
MIR3137	microRNA 3137 [Source:HGNC Symbol;Acc:HGNC:38263]	-0.108560115	
SPATA17	spermatogenesis associated 17 [Source:HGNC Symbol;Acc:HGNC:25184]	-0.10856179	
RPSAP25	ribosomal protein SA pseudogene 25 [Source:HGNC Symbol;Acc:HGNC:36405]	-0.108586326	
PDLIM3	PDZ and LIM domain 3 [Source:HGNC Symbol;Acc:HGNC:20767]	-0.10873514	
AL627402.1	YWHAZ pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:54939]	-0.10874306	
PLK3	polo like kinase 3 [Source:HGNC Symbol;Acc:HGNC:2154]	-0.1088205	
ACMSD	aminocarboxymuconate semialdehyde decarboxylase [Source:HGNC Symbol;Acc:HGNC:19288]	-0.10885615	
XAGE3	X antigen family member 3 [Source:HGNC Symbol;Acc:HGNC:14618]	-0.10897659	
FAM155A-IT1	FAM155A intronic transcript 1 [Source:HGNC Symbol;Acc:HGNC:41503]	-0.10898044	
SKAP1	src kinase associated phosphoprotein 1 [Source:HGNC Symbol;Acc:HGNC:15605]	-0.10900594	
MUC2	mucin 2, oligomeric mucus/gel-forming [Source:HGNC Symbol;Acc:HGNC:7512]	-0.109007284	
ZBTB20-AS1	ZBTB20 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40640]	-0.10909186	
WASH8P	WAS protein family homolog 8, pseudogene [Source:HGNC Symbol;Acc:HGNC:53913]	-0.10910638	
CAVIN3	caveolae associated protein 3 [Source:HGNC Symbol;Acc:HGNC:9400]	-0.10912972	
RN7SL608P	RNA, 7SL, cytoplasmic 608, pseudogene [Source:HGNC Symbol;Acc:HGNC:46624]	-0.10913089	
ERLIN1	ER lipid raft associated 1 [Source:HGNC Symbol;Acc:HGNC:16947]	-0.109229006	
IGHVIII-76-1	immunoglobulin heavy variable (III)-76-1 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5708]	-0.10927117	
RN7SL334P	RNA, 7SL, cytoplasmic 334, pseudogene [Source:HGNC Symbol;Acc:HGNC:46350]	-0.10927117	
MARCHF10-DT	MARCHF10 divergent transcript [Source:HGNC Symbol;Acc:HGNC:52815]	-0.10927117	
RPL32P28	ribosomal protein L32 pseudogene 28 [Source:HGNC Symbol;Acc:HGNC:36328]	-0.10927117	
OR2T29	olfactory receptor family 2 subfamily T member 29 [Source:HGNC Symbol;Acc:HGNC:31253]	-0.10927117	
OR10K2	olfactory receptor family 10 subfamily K member 2 [Source:HGNC Symbol;Acc:HGNC:14826]	-0.10927117	
RPL36P20	ribosomal protein L36 pseudogene 20 [Source:HGNC Symbol;Acc:HGNC:44564]	-0.10927117	
GIMAP2	GTPase, IMAP family member 2 [Source:HGNC Symbol;Acc:HGNC:21789]	-0.10928938	
MIR4655	microRNA 4655 [Source:HGNC Symbol;Acc:HGNC:41754]	-0.109328315	
GOLGA6L2	golgin A6 family like 2 [Source:HGNC Symbol;Acc:HGNC:26695]	-0.10934809	
C15orf65	chromosome 15 open reading frame 65 [Source:HGNC Symbol;Acc:HGNC:44654]	-0.10935876	
RNU6-780P	RNA, U6 small nuclear 780, pseudogene [Source:HGNC Symbol;Acc:HGNC:47743]	-0.10939798	
PEF1	penta-EF-hand domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30009]	-0.10940876	
CYTH1	cytohesin 1 [Source:HGNC Symbol;Acc:HGNC:9501]	-0.109449886	
NDUFV2-AS1	NDUFV2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:50826]	-0.10951745	
MMP25-AS1	MMP25 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51372]	-0.10956417	
